legId,startingAirport,destinationAirport,isNonStop,baseFare,totalFare,segmentsAirlineName,segmentsCabinCode
4254525190675d4a205700bb154fec47,ATL,DFW,TRUE,199.07,228.6,Delta,coach
9cf48c9f977f9f3ea2b65d1a0411e69d,ATL,DFW,TRUE,310.7,348.6,Delta,coach
f37a3aa9826ba445d7722f21065863eb,ATL,DFW,TRUE,357.21,398.6,Delta,coach
0a1ed94184c44a94386b2d727aa00ace,ATL,DTW,TRUE,169,225.59,Spirit Airlines,coach
c57aa8392d2f708a9f787465dc2334ab,ATL,DTW,TRUE,533.95,588.6,Delta,coach
3aa8030dcf2c7582aa59480186b009b7,ATL,EWR,TRUE,312.15,368.74,Spirit Airlines,coach
eaa4b7423fa50017e04c5d2010c41563,ATL,EWR,TRUE,1185.12,1288.6,United,first
9c44d6249677ead60fe715c1504c569f,ATL,LAX,TRUE,222,278.59,Spirit Airlines,coach
c45999934a7dd50007b37a37ff852003,ATL,LAX,TRUE,332,388.59,Spirit Airlines,coach
8cc5652cc5fd3a235abd91f8fcdefaf7,ATL,LAX,TRUE,487.44,538.6,Delta,coach
3bbda62624706fd1bac740b50915e4df,ATL,LAX,TRUE,608.37,668.6,American Airlines,coach
703702b2c2a6a576eaf4d16c87b25b84,ATL,LAX,TRUE,608.37,668.6,Alaska Airlines,coach
8dd59b29d14c12904138098c32b1bfbb,ATL,LGA,TRUE,366.87,408.99,Frontier Airlines,coach
9a3519799b23aeea14170eff6b465dff,ATL,LGA,TRUE,725.58,794.6,American Airlines,coach
792759ee21db86f3a004c524634ca9d1,ATL,LGA,TRUE,942.33,1027.61,JetBlue Airways,coach
5115f494ec647c75f717ba6d122e1008,ATL,MIA,TRUE,110.7,133.6,Delta,coach
c77ea64e5c6c2b7f97eb44ce89a262ab,ATL,MIA,TRUE,138.61,163.61,Delta,coach
cfc296469978005dad17c86e85685c1c,ATL,MIA,TRUE,199.07,228.6,Delta,coach
ffb8ae9f7f31d6b93c1b5b46b6a686ba,ATL,MIA,TRUE,196,252.59,Spirit Airlines,coach
d193ddc23c4c73feb28b12cece8c574e,ATL,MIA,TRUE,222.68,253.98,Frontier Airlines,coach
b1fd64c03c1dceec64f94c77e4b44c85,ATL,ORD,TRUE,310.7,348.6,Delta,coach
22539756154e1cf6e2943239b504ccb7,ATL,ORD,TRUE,422.33,468.61,Delta,coach
57892e2e9d5c87cb645f17458b708d9a,ATL,SFO,TRUE,459.53,508.6,Delta,coach
17a484a0ec53435c37a2e188a9ba223b,ATL,BOS,TRUE,245.58,278.6,JetBlue Airways,coach
cbc34259285e9b3bc88484349af363e8,ATL,BOS,TRUE,357.31,398.71,American Airlines,coach
a372c3b4c1f398ff49caafbbe0588b23,ATL,DFW,TRUE,450.23,498.6,Delta,coach
96d9671f8df0a5abc6382bd34b305716,ATL,EWR,TRUE,264,320.59,Spirit Airlines,coach
3e9d6e63b6d56231d0c781ba5bfcbfa5,ATL,IAD,TRUE,157.21,183.6,Delta,coach
2bb9bb5ee58b368c921d8943fa22b585,ATL,IAD,TRUE,320,358.6,Delta,coach
d1480eaa692d6316b3c364404603a7fc,ATL,JFK,TRUE,571.25,628.69,JetBlue Airways,coach
139893a7ce3f78582e8c1f4de5315344,ATL,JFK,TRUE,598,657.45,American Airlines,coach
0a5d1a09da605e07fcb0621498ee4653,ATL,LAX,TRUE,436.28,483.6,Delta,coach
9751bab757e06fddf4a3a2ffc45c2bad,ATL,BOS,TRUE,282.79,318.6,Delta,coach
c74f513fde68159a2949f2b5bbe463be,ATL,DEN,TRUE,166.87,193.99,Frontier Airlines,coach
7512fe18f409e4aacdbb77dff9a99eba,ATL,DFW,TRUE,31.05,47.98,Frontier Airlines,coach
2266a1e3623cae5c8b8f99337d442ecc,ATL,DFW,TRUE,24.41,81,Spirit Airlines,coach
25cfca4390454252d8f0f146def1f2dc,ATL,DFW,TRUE,146.98,172.6,American Airlines,coach
95214aa32c4d831d5b325253bf638e7e,ATL,DTW,TRUE,41.41,98,Spirit Airlines,coach
1f50edbc3e03268f082a66bf2c191b22,ATL,EWR,TRUE,124.65,148.6,Delta,coach
f53e269bbeb90fe0e68d8ef421ba15b2,ATL,EWR,TRUE,152.56,178.6,United,coach
2016d07b4aca8b9563d51582f70190f9,ATL,EWR,TRUE,217.67,248.6,Delta,coach
2f96d14967bd1b5624a3be710b7b46c6,ATL,EWR,TRUE,217.67,248.6,United,coach
19f2cc7d5573251bbe2b0c92182b8a51,ATL,IAD,TRUE,146.98,172.6,Delta,coach
ad7b49993874fc5bbbfcb82d9d2ecea1,ATL,IAD,TRUE,146.98,172.6,United,coach
a1184da63a183ce6ad967c7cac63626f,ATL,JFK,TRUE,161.86,188.6,Delta,coach
1924f2f7ae7d745fb90078dd945dbc03,ATL,JFK,TRUE,347.91,388.6,JetBlue Airways,coach
7efdd3effdce8c4d445d79b12b05670b,ATL,LGA,TRUE,148.26,173.98,Frontier Airlines,coach
76cd2b2d31f1a5fd63b651620f46d4f0,ATL,ORD,TRUE,87.44,108.6,Delta,coach
bcff3313f2f5ac24cbd87425f447e5ba,ATL,ORD,TRUE,96.74,118.6,Delta,coach
51ade9ee4e874cf3e172d494c87e3240,ATL,ORD,TRUE,96.74,118.6,American Airlines,coach
f43f58c5276847a529edfa3ee5fe24ab,ATL,ORD,TRUE,106.05,128.6,United,coach
e29079683a90488e3b264a3a1308b88b,ATL,ORD,TRUE,133.95,158.6,Delta,coach
29db0196593a4fa8b8038b68ac9b7a19,ATL,PHL,TRUE,87.44,108.6,American Airlines,coach
12f0a9ed5d0e188efde006cb40d8c940,ATL,PHL,TRUE,91,147.59,Spirit Airlines,coach
24ac2b268cb81e66e3ab55e708ba809f,ATL,PHL,TRUE,133.95,158.6,American Airlines,coach
2420ca3a8f64a9bc04a16c7cf49f7802,ATL,PHL,TRUE,148.26,173.98,Frontier Airlines,coach
09fef6e6bd5b67ca71270ffd03175464,ATL,PHL,TRUE,208.37,238.6,Delta,coach
4ce899ea918c09b67e0afcc226e23013,ATL,EWR,TRUE,134,190.59,Spirit Airlines,coach
5515645ea1c6784cea714e53f9c91a54,ATL,DEN,TRUE,385.12,428.6,Delta,coach
4512964ae2e056a106d764ff61cc3c89,ATL,DEN,TRUE,822.33,898.61,Delta,coach
76690355fdd94d3fd7f2a6acbd862691,ATL,EWR,TRUE,171.16,198.6,Delta,coach
7a8b7443686f1624d7535c61336ecf0d,ATL,EWR,TRUE,184,240.59,Spirit Airlines,coach
a9354e436258b5df53fb8bf7258df356,ATL,DEN,TRUE,143.26,168.61,Delta,coach
cd4f6313131b6d72aa942fbaf4d031c3,ATL,DEN,TRUE,217.67,248.6,Delta,coach
09fef6e6bd5b67ca71270ffd03175464,ATL,PHL,TRUE,171.16,198.6,Delta,coach
5b383c9e503a5a1b4fa7dd608b3c4444,ATL,BOS,TRUE,104,160.59,Spirit Airlines,coach
09ae56fb2357861b1a640e6ca8f1681b,ATL,DEN,TRUE,97.1,118.98,Frontier Airlines,coach
7ae212f19e7e5f14884509ca097bd182,ATL,DEN,TRUE,431.63,478.6,United,coach
973e4c56c5e7f282ff91c0bdc4a9d3ce,ATL,DEN,TRUE,515.35,568.6,United,coach
31933b13a999657db7222d6b4d9ce412,ATL,DFW,TRUE,5.2,42.79,Spirit Airlines,coach
cf969e428f7a38e983ffdfa903c37410,ATL,DFW,TRUE,146.98,172.6,Delta,coach
399589573ccd348a9d5b7ab96574d9bf,ATL,EWR,TRUE,82.79,103.6,United,coach
1cc6439fa88e0cbd2df051d21782113e,ATL,JFK,TRUE,124.65,148.6,Delta,coach
24dd00ee7a25262290ae1088391e4673,ATL,JFK,TRUE,199.07,228.6,JetBlue Airways,coach
b1e4ea17f9e80279e5a9a276c4085bdb,ATL,JFK,TRUE,222.33,253.61,American Airlines,coach
7ace0151bdd85e63c7e34943524cf12b,ATL,JFK,TRUE,287.44,323.6,JetBlue Airways,coach
638de0aba8b8a100b32c84649bda5180,ATL,JFK,TRUE,310.7,348.6,American Airlines,coach
b55e16c1bcd3aee0e64c3caf7f63bf50,ATL,LAX,TRUE,176.17,203.98,Frontier Airlines,coach
38ab3602b68077ee814ccf56b300c87d,ATL,LGA,TRUE,62.68,81.98,Frontier Airlines,coach
3cd05cb0362f04bd61bc000356f36790,ATL,LGA,TRUE,92.09,113.6,Delta,coach
bbc369b5f5e0577160ce24641795f8d8,ATL,LGA,TRUE,106.05,128.6,American Airlines,coach
93cbc700a8ee1043d37fdbfa007e988d,ATL,LGA,TRUE,106.05,128.6,JetBlue Airways,coach
df7c533eafb354041484c8a518a24a82,ATL,PHL,TRUE,19.88,35.97,Frontier Airlines,coach
2cf508209709419c96db149690c965f3,ATL,PHL,TRUE,10.38,66.97,Spirit Airlines,coach
0001798fe4e935b4f6aadc3c99734c98,ATL,PHL,TRUE,68.84,88.6,Delta,coach
0d3d5d3417cc0f55ea5bbb403b9b86ec,ATL,PHL,TRUE,174.88,202.6,American Airlines,coach
8d004d23d7a603af1ac85f516204a61c,ATL,SFO,TRUE,269.19,303.98,Frontier Airlines,coach
14c87274d9e645396ddffe9437f0d22e,ATL,BOS,TRUE,10.38,66.97,Spirit Airlines,coach
a7ae15a7d3f7b19b4333dc29100e047f,ATL,BOS,TRUE,124.65,148.6,Delta,coach
ce958918186c50d1dc97d5de2d8d6dec,ATL,BOS,TRUE,161.86,188.6,Delta,coach
95b9899594e48d80a009439233da77e2,ATL,BOS,TRUE,236.28,268.6,Delta,coach
7245e112ff5b42b327239031b7f0c7a9,ATL,BOS,TRUE,264.19,298.6,Delta,coach
e30079ce4a5675b8d6fa6766049e7b17,ATL,DEN,TRUE,78.5,98.99,Frontier Airlines,coach
ba7f3af747c05dff8eb0671e203ec589,ATL,DFW,TRUE,450.23,498.6,American Airlines,coach
77c7db922a4ca126fd09239dc0d34729,ATL,DTW,TRUE,55.24,73.98,Frontier Airlines,coach
711bc979af3800935d451d090b32c54b,ATL,EWR,TRUE,82.79,103.6,Delta,coach
b492aaf200f8ed62ff9d78353f4a94df,ATL,EWR,TRUE,106.05,128.6,United,coach
d4b11ba01e6e9002d5a49e2f405ff464,ATL,EWR,TRUE,199.07,228.6,United,coach
d5eef23cbef66449990a8aaf1baebe63,ATL,LGA,TRUE,55.24,73.98,Frontier Airlines,coach
636101a0063053ad0de3ac137f6811e1,ATL,LGA,TRUE,96.74,118.6,Delta,coach
48d1933e2d3eb706b41dfe0c1e7331d9,ATL,LGA,TRUE,96.74,118.6,American Airlines,coach
621646c4f1cb9a4c1f84f652b3d3169e,ATL,LGA,TRUE,96.74,118.6,JetBlue Airways,coach
fca1443d04e66eaba443d2038495a7cf,ATL,LGA,TRUE,106.05,128.6,Delta,coach
1fe22d4a5cd4afa4b59196252655944d,ATL,LGA,TRUE,124.65,148.6,JetBlue Airways,coach
d9950d837e9d543df0e17eb83b251c6f,ATL,LGA,TRUE,124.65,148.6,American Airlines,coach
9a14547024462ca80be46b2ad2052b0a,ATL,LGA,TRUE,147.91,173.6,Delta,coach
19c5d39affea358574aabb26a457e97c,ATL,MIA,TRUE,213.95,244.6,American Airlines,coach
927b5db117aa1aa2caf49a8e60812f69,ATL,MIA,TRUE,245.58,278.6,Delta,coach
848963189b611f4568e122c63ed52fea,ATL,ORD,TRUE,54,110.59,Spirit Airlines,coach
09dc7d022fa91cd28b909fd7a31e5e34,ATL,ORD,TRUE,146.98,172.6,United,coach
b56cd3419cfc749a64094d121663d39f,ATL,ORD,TRUE,450.23,498.6,American Airlines,coach
137e39302765b553ec3f65acd85b0426,ATL,PHL,TRUE,10.2,47.79,Spirit Airlines,coach
b6d3a3f102b2d038c3f39997a884fa82,ATL,PHL,TRUE,45.94,63.99,Frontier Airlines,coach
d617e290781ee19c7ac5500e83af32be,ATL,PHL,TRUE,53.38,71.98,Frontier Airlines,coach
9fa91029e60be3b186409be5f42dd92a,ATL,PHL,TRUE,133.95,158.6,Delta,coach
7d96d2018aa5b6c3c20db134f13b06ea,ATL,BOS,TRUE,189.77,218.6,JetBlue Airways,coach
1d23fddfcb559c8474e11cb5885316bd,ATL,BOS,TRUE,217.67,248.6,American Airlines,coach
0da6e68c5b72d022372961452b7280dd,ATL,DFW,TRUE,76.64,96.99,Frontier Airlines,coach
7eadd8ef3db146703382cca52fa5d653,ATL,EWR,TRUE,143.26,168.61,Delta,coach
6032d5902473089b6424a1e543246166,ATL,EWR,TRUE,236.28,268.6,United,coach
9b122d8e0aeb2f8d90abed3460da8e3f,ATL,LAX,TRUE,138.96,163.98,Frontier Airlines,coach
a50c63381de80da300e59eae27e4e6d1,ATL,LGA,TRUE,143.26,168.61,Delta,coach
45d9227ed9e6400477d716c2a1027ca4,ATL,MIA,TRUE,62.68,81.98,Frontier Airlines,coach
e3b520fbb265ffb434fc2779b6930566,ATL,PHL,TRUE,55.24,73.98,Frontier Airlines,coach
cb3ec6b97a5a6f76eb84d57676104fbe,ATL,PHL,TRUE,59.89,78.98,Frontier Airlines,coach
8e0f3f0c94fb10d9b327b62b1ed22be4,ATL,SFO,TRUE,101.75,123.98,Frontier Airlines,coach
3175d4ba307933b22c6f6042e06968f8,ATL,BOS,TRUE,124.65,148.6,JetBlue Airways,coach
003d872368be22630bce5581b61df21b,ATL,BOS,TRUE,152.56,178.6,American Airlines,coach
4e9ba5272e8b695cc9c232fe6da1e6ef,ATL,BOS,TRUE,134,190.59,Spirit Airlines,coach
56ec25d334109d3bc839a6efd85eeac1,ATL,DFW,TRUE,45.94,63.99,Frontier Airlines,coach
35e7408fdc90e6b4bd42cb9e935df245,ATL,EWR,TRUE,26,82.59,Spirit Airlines,coach
4f7938b5aa0ead53a9e27075083c7a53,ATL,EWR,TRUE,273.49,308.6,United,coach
4e33b49c2d7302e26086bd9c58b4281b,ATL,JFK,TRUE,124.65,148.6,JetBlue Airways,coach
b0f406b720f7a38bfac110b0aadcf03c,ATL,JFK,TRUE,147.91,173.6,American Airlines,coach
647b5bc828bc4d2d18ed6539a59edc17,ATL,JFK,TRUE,208.37,238.6,Delta,coach
5a2d088ea8dc2793c9f494db8fe70a03,ATL,JFK,TRUE,227.91,259.6,JetBlue Airways,coach
a5dd0d551050abb84456b5bee5304175,ATL,LAX,TRUE,134.31,158.98,Frontier Airlines,coach
1f44040f767a00ca8c0765603ffe3af8,ATL,MIA,TRUE,8,64.59,Spirit Airlines,coach
787812a68a43f15aa87c7ec134163ac7,ATL,PHL,TRUE,24.54,40.98,Frontier Airlines,coach
be86f3a4c620c0599db960f21de7d1f5,ATL,PHL,TRUE,33.85,50.99,Frontier Airlines,coach
29709ea2a51246c119988333756d8af7,ATL,PHL,TRUE,48.73,66.99,Frontier Airlines,coach
9bf391dffa9f42a95604766d91999b21,ATL,PHL,TRUE,87.44,108.6,Delta,coach
68bcf5127bb24338d11ddb9d0d6b7b0a,ATL,PHL,TRUE,61,117.59,Spirit Airlines,coach
7de63ff93459e0a7725640eb9a07225c,ATL,BOS,TRUE,329.3,368.6,JetBlue Airways,coach
29b480fa4ec130800434832a56a10636,ATL,BOS,TRUE,506.05,558.6,American Airlines,coach
d23bd89d0417f82d508b3f16ffd56c69,ATL,DFW,TRUE,161.86,188.6,Delta,coach
0f8abe5367b37fb62c7f89e17e24d771,ATL,DFW,TRUE,171.16,198.6,American Airlines,coach
526364aa7fd575d05434be4ff37f2c8f,ATL,DTW,TRUE,217.67,248.6,Delta,coach
a34c46bd0d817e32e78496683137acab,ATL,DTW,TRUE,245.58,278.6,Delta,coach
1db13b9d0dad156c73276ccd6d238322,ATL,DTW,TRUE,269.19,303.98,Frontier Airlines,coach
7faa15bac62c53e21c38e8803219b16e,ATL,DTW,TRUE,292.09,328.6,Delta,coach
04ddf745a2b51500d42964e971c9e6ba,ATL,DTW,TRUE,515.35,568.6,Delta,coach
04b2d8423be4fe830769b1d610042da4,ATL,EWR,TRUE,301.4,338.61,United,coach
cb2b5ad2093b79c07e1d6d3996540ae2,ATL,IAD,TRUE,127.44,151.6,United,coach
3d6d25dd80cf635d026d9fcd1f6e0940,ATL,IAD,TRUE,143.26,168.61,Delta,coach
89358faf62b3c114b03d0b15df6b84ec,ATL,LAX,TRUE,287.44,323.6,Delta,coach
7b757fc33e45761456ed382b9178b2fb,ATL,LAX,TRUE,292.09,328.6,Delta,coach
960c87bec164a20ccb1a2ad3d9210fca,ATL,LAX,TRUE,329.3,368.6,Delta,coach
04a2f9980364c83ba27c6ff4c9f3d937,ATL,LAX,TRUE,338.6,378.6,Alaska Airlines,coach
45ebae89300dc02980befcd4dae17664,ATL,LAX,TRUE,338.6,378.6,American Airlines,coach
4de0778af2fe3cbce6f2d65fdc4f7e22,ATL,LAX,TRUE,338.6,378.6,Delta,coach
4269fdc9d7661647a1912a24916fdf7f,ATL,LAX,TRUE,422.33,468.61,Delta,coach
a6607ca280bb149247166272a940ac45,ATL,LGA,TRUE,124.65,148.6,Delta,coach
264830b00b14fcf7fe78b530a054e6ad,ATL,MIA,TRUE,120,143.6,American Airlines,coach
e2f1677a9909840a2adfe93982608d75,ATL,MIA,TRUE,126.87,150.99,Frontier Airlines,coach
05fcf4252ca0e8d794d48bd89b3b0f68,ATL,ORD,TRUE,124.65,148.6,American Airlines,coach
5fc30ecfe8d706689150e912beca0699,ATL,ORD,TRUE,161.86,188.6,United,coach
aba71c3801277405af83f6c0fc381c75,ATL,ORD,TRUE,134,190.59,Spirit Airlines,coach
bc1e04024a6c6a4f8a81ed6eebe742dc,ATL,SFO,TRUE,366.51,408.6,Delta,coach
3307f546e1e07bb25b0dc04a46543003,ATL,SFO,TRUE,422.33,468.61,Delta,coach
30a9f79cf162b6b8460413845339bc18,ATL,SFO,TRUE,608.37,668.6,Delta,coach
53108f5b016787e8a5a59fb01cb2fb05,ATL,BOS,TRUE,199.07,228.6,Delta,coach
811ffde91fa65bea15d6b2b6c533f201,ATL,EWR,TRUE,68.84,88.6,United,coach
dc8b1dff183e80a4dc44193660c1fd6c,ATL,EWR,TRUE,56,112.59,Spirit Airlines,coach
1508031510a72793efd96f49e56e22ab,ATL,EWR,TRUE,115.35,138.6,Delta,coach
cca3492dbd172f190b94868a304c27fa,ATL,EWR,TRUE,161.86,188.6,United,coach
67e500fdf1a020518f645d95f882509c,ATL,IAD,TRUE,68.84,88.6,Delta,coach
f2ed3f103ba62c1725aa21227ddb73c6,ATL,IAD,TRUE,68.84,88.6,United,coach
c35d83dc6f117ae4faf1d307ef973ef0,ATL,IAD,TRUE,87.44,108.6,United,coach
b8c6a30b754b66f36eb6bedbeb1ce4f8,ATL,IAD,TRUE,110.7,133.6,United,coach
ec39eef99c0a159215cc3953eccf9aae,ATL,IAD,TRUE,171.16,198.6,Delta,coach
0a47596f72d9d245f894ca290227e679,ATL,JFK,TRUE,82.79,103.6,JetBlue Airways,coach
4bd6e2b5c95044d6ad85ba6b87c1de7c,ATL,JFK,TRUE,106.05,128.6,JetBlue Airways,coach
2def9a232779288718c7e17c307c3e97,ATL,JFK,TRUE,106.05,128.6,American Airlines,coach
645ae27daa7e34f930a61ac99f5e4c69,ATL,JFK,TRUE,120,143.6,Delta,coach
12368926e99cdf1addc2132972e82e85,ATL,JFK,TRUE,129.3,153.6,American Airlines,coach
18c6f936a6954630583faa3e044dcc10,ATL,LAX,TRUE,120.36,143.99,Frontier Airlines,coach
8d58f52138937bf88d88b5c57b6b527e,ATL,LAX,TRUE,142,198.59,Spirit Airlines,coach
bb2c8ae2c54723c32e5714a675c6dfa2,ATL,LAX,TRUE,217.67,248.6,Delta,coach
a6e66311329703451c4cdb95ac19b4c1,ATL,LAX,TRUE,245.58,278.6,Delta,coach
3bf000e778022a4f23ece1fb19bab9f3,ATL,LAX,TRUE,264.19,298.6,American Airlines,coach
12ce6d7af972f9e0df599c281a447b41,ATL,LAX,TRUE,264.19,298.6,Delta,coach
bbbd66d2ad8646f0d93e406541369e91,ATL,LAX,TRUE,282.79,318.6,Delta,coach
da91ed34fb6d3f130e3f2cbf0b14ec7b,ATL,LAX,TRUE,287.44,323.6,Alaska Airlines,coach
f1166d32664271ec2a4ed49e257958b5,ATL,MIA,TRUE,19.88,35.97,Frontier Airlines,coach
69a02bd27a00b1c516a44f4b92bc3cc7,ATL,PHL,TRUE,403.72,448.6,Delta,coach
9bfe4e39251625537fa533b1d6794d23,ATL,BOS,TRUE,133.95,158.6,Delta,coach
02032625212088d904aec19cc36115b4,ATL,DEN,TRUE,55.24,73.98,Frontier Airlines,coach
5df6c4b0cbb06f0dc431f64dea4fc160,ATL,DEN,TRUE,124.65,148.6,United,coach
f32694a4c2ed1c0baba48b918e5c8e7c,ATL,DEN,TRUE,157.21,183.6,United,coach
6e542617d88bb0ba37ee391e4b30cca7,ATL,DFW,TRUE,73.49,93.6,Delta,coach
c0ede1939454121e115e4362cc6ebab9,ATL,DFW,TRUE,73.49,93.6,American Airlines,coach
46d32bf309e5f0154fe6dc7e5b3d3edc,ATL,DFW,TRUE,96.74,118.6,American Airlines,coach
4707ae06b096a5c35c0eeb4e6b8a456e,ATL,DFW,TRUE,124.65,148.6,Delta,coach
ca1f1480bdc04d4adf0bc84818f1e010,ATL,DFW,TRUE,171.16,198.6,Delta,coach
b56e45c5d5084d073436eaba8398d8ab,ATL,DTW,TRUE,45.94,63.99,Frontier Airlines,coach
a6cc53d9ca670412f84db22efa754e39,ATL,DTW,TRUE,29,85.59,Spirit Airlines,coach
0e0a653c4d89ef6692c1d57692cb3141,ATL,EWR,TRUE,68.84,88.6,Delta,coach
9def045395684f150424e217f3ea0640,ATL,EWR,TRUE,96.74,118.6,Delta,coach
022ef32932f919c0fbe9df17056911b1,ATL,JFK,TRUE,82.79,103.6,Delta,coach
435e3c56c8f94aec9448af45122b88ed,ATL,LAX,TRUE,112,168.59,Spirit Airlines,coach
a7c5efc911a8433a1b13f12208e65ec8,ATL,LAX,TRUE,175.81,203.6,American Airlines,coach
8fdb07fde4777444bb9a9380214da6a6,ATL,LAX,TRUE,199.07,228.6,Delta,coach
a0e3ebbedf4a5d8953e2c87023277d03,ATL,LGA,TRUE,33.84,50.98,Frontier Airlines,coach
0abe85bfb1e6441cd846404b7ef26926,ATL,LGA,TRUE,73.49,93.6,JetBlue Airways,coach
9ad8206743a92cfc900855b23bd6710f,ATL,LGA,TRUE,73.49,93.6,American Airlines,coach
64db39e6fe3eb2b9813e1482731564dc,ATL,LGA,TRUE,78.14,98.6,Delta,coach
d7fb15fd965e4caf6421dd8f7bc1a1d5,ATL,LGA,TRUE,78.14,98.6,American Airlines,coach
20e71a77bc93f05e40b36cc44d0c97ac,ATL,LGA,TRUE,78.14,98.6,JetBlue Airways,coach
c4a8f95418e880f4bcf07e785219ac78,ATL,MIA,TRUE,5.2,42.79,Spirit Airlines,coach
0dc9b1773bb8ffcb453279ce3219fd35,ATL,ORD,TRUE,5.2,42.79,Spirit Airlines,coach
0568dd83e472f970a47b798422124935,ATL,ORD,TRUE,10.38,66.97,Spirit Airlines,coach
b33a7c4c7ff5ff0ffb4d4c32680531c2,ATL,ORD,TRUE,50.23,68.6,Delta,coach
96fda1b01b3c3a041d6366847825ca2f,ATL,ORD,TRUE,62.33,81.61,United,coach
251c1747c415057f416df2215a853656,ATL,ORD,TRUE,73.49,93.6,American Airlines,coach
bed814b94a778ca59069b754c8f6949c,ATL,ORD,TRUE,143.26,168.61,United,coach
03e5b93764e338aa9f93af44d144d553,ATL,PHL,TRUE,115.35,138.6,American Airlines,coach
25193be4b5ff12679d96a10a726d06fc,ATL,PHL,TRUE,143.26,168.61,Delta,coach
f75b62e96e4ddc25f686659aabcc0473,ATL,SFO,TRUE,320,358.6,Delta,coach
808abceddf74d262044e3fb521d94c06,ATL,BOS,TRUE,110.7,133.6,JetBlue Airways,coach
b35cce4cb7149251487b5025765812b9,ATL,BOS,TRUE,138.6,163.6,American Airlines,coach
ce4be1e1ba9f03b2b7e0ac64534b6b4d,ATL,DEN,TRUE,73.85,93.99,Frontier Airlines,coach
007bfa0530b93f5aaf4f652a6aa2a5bf,ATL,DEN,TRUE,357.21,398.6,Delta,coach
d9d11723a78fc5f6b8e815542b64024e,ATL,DFW,TRUE,92.09,113.6,Delta,coach
dc2863d0bed941c43aa3a5d5313759c7,ATL,EWR,TRUE,5.1,30.69,Spirit Airlines,coach
e1e2fdb56a92143ca7f8a66e1485a67a,ATL,EWR,TRUE,5.2,42.79,Spirit Airlines,coach
d3b2792c5f70f63b65e4d98ad9fade1d,ATL,JFK,TRUE,96.74,118.6,Delta,coach
802fda848d23497ac4dc60d5d7793b0e,ATL,ORD,TRUE,80.93,101.6,United,coach
6fb97aeb803a20da2e2eccf8558d7f71,ATL,ORD,TRUE,124.65,148.6,Delta,coach
d439d4eefddf5fe1d1c12f78b87e2f02,ATL,ORD,TRUE,189.77,218.6,United,coach
395124bc23b9d36500b4d353c618b09c,ATL,PHL,TRUE,5.1,30.69,Spirit Airlines,coach
c4d2e34152b4f95aaad0bde3c32498e3,ATL,BOS,TRUE,143.26,168.61,JetBlue Airways,coach
b1d28002a59f625a59bfee3aec93f17c,ATL,BOS,TRUE,171.16,198.6,American Airlines,coach
00015e0f3252a94df0d33a83ab6b4479,ATL,DTW,TRUE,70.12,89.98,Frontier Airlines,coach
eddf57095067db261194e7f1058bf0ee,ATL,EWR,TRUE,5.38,61.97,Spirit Airlines,coach
cdd4c6a674875716caa34749be2c3516,ATL,EWR,TRUE,394.42,438.6,United,coach
eb2998f1e662f36ac9d97d16c7778c5b,ATL,IAD,TRUE,87.44,108.6,Delta,coach
df78ee006fbd513ed958b74973a21b58,ATL,LAX,TRUE,199.07,228.6,American Airlines,coach
32dcfaa5b82dcdbd210eb129f29e8951,ATL,PHL,TRUE,78.14,98.6,Delta,coach
32238575ec63b92f651acbd7316d3201,ATL,PHL,TRUE,115.35,138.6,Delta,coach
e9e5a26536ea2ecf0163dcd7e7fa1099,ATL,PHL,TRUE,403.72,448.6,American Airlines,coach
c74cca724da5fdc06e3544d819139238,ATL,BOS,TRUE,54,110.59,Spirit Airlines,coach
e34f0a4c595859d632a148a5e48caedd,ATL,DEN,TRUE,92.09,113.6,Delta,coach
365941896af8881ba1a780a9bd848652,ATL,DEN,TRUE,357.21,398.6,United,coach
7a52658c61f5932099d250231b3e5837,ATL,DFW,TRUE,50.59,68.98,Frontier Airlines,coach
ac26a4f550f96378504ff770e00126a6,ATL,DFW,TRUE,127.44,151.6,Delta,coach
3ea101f12378a13793d35c636eb1b379,ATL,DTW,TRUE,51.52,69.98,Frontier Airlines,coach
0e2fa45448e170016dd0f12a35420218,ATL,DTW,TRUE,347.91,388.6,Delta,coach
d11f1050629664c6949366b0f99bdca7,ATL,DTW,TRUE,440.93,488.6,Delta,coach
770c57d0e6bbe90d0f7dba602e87cddb,ATL,IAD,TRUE,127.44,151.6,Delta,coach
9b511ad9fd662f750db94dfd053733f6,ATL,IAD,TRUE,310.7,348.6,United,coach
c7ac62c454643643f19115317342cbd6,ATL,LGA,TRUE,45.94,63.99,Frontier Airlines,coach
59973d3a23fae31114a39b5aacede3c2,ATL,LGA,TRUE,53.38,71.98,Frontier Airlines,coach
39c6b729b30649a959cb0df6cfced122,ATL,MIA,TRUE,357.21,398.6,American Airlines,coach
d18cd6ef16ba5ef721d71df6d462964c,ATL,ORD,TRUE,25,81.59,Spirit Airlines,coach
f8238d24320999d3cfc50752f5eeadb9,ATL,PHL,TRUE,58.03,76.98,Frontier Airlines,coach
0005bc64c22b4f130a8e0949594499d7,ATL,PHL,TRUE,127.44,151.6,American Airlines,coach
76bcab2b47912a4ae40551e83474cc46,ATL,SFO,TRUE,245.58,278.6,United,coach
8f437e0bfaa677c9e68fd3cc246b2e4a,ATL,DEN,TRUE,90.59,111.98,Frontier Airlines,coach
